#,名称,百分含量
1,E1,31.4912788598347
2,E2,32.9460234057798
3,E3,23.4481513337782
4,E4,23.4032595612896
5,E5,20.9997221961869
6,E6,23.558696497734
7,E7,26.6074971637411
8,E8,24.660810070668
9,E9,25.2412861036897
10,E10,25.0043015038972
11,E11,27.5636883815988
12,E12,25.3454551598012
13,E13,28.8968266018604
14,E14,29.7295284867167
15,E15,30.552975786148
16,E16,31.4561817694729
17,F1,30.4197924670738
18,F2,23.4508657284332
19,F3,21.7820174119772
20,F4,22.6079826482028
21,F5,21.8546771752253
22,F6,23.3062097668506
23,F7,24.2571492665307
24,F8,24.8665711320798
25,F9,25.9645815182035
26,F10,25.8306160310768
27,F11,27.1426156276035
28,F12,24.0463227257038
29,F13,25.375876307033
30,F14,25.0582786664217
31,F15,25.2104131646175
32,F16,26.3571885354278
33,F17,27.1039090255828
34,F18,29.1136363597902
35,F19,29.1943545707046
36,F20,28.5176892929387
37,F21,30.5249992310217
38,F22,32.4066378225905
39,G1,21.4821508934889
40,G2,21.2544928856268
41,G3,23.1904295636304
42,G4,20.7574486028901
43,G5,20.432086643908
44,G6,24.0854968348754
45,G7,24.1304177842494
46,G8,23.7836136655046
47,G9,25.7998820187421
48,G10,22.9859251531599
49,G11,21.5393172419424
50,G12,23.1928786658906
51,G13,21.7426450331318
52,G14,24.1958328744645
53,G15,23.9870428154579
54,G16,22.6746382066546
55,G17,27.0973577158819
56,G18,25.4381702379597
57,G19,27.5499474237645
58,G20,26.2299394529362
59,G21,26.8548481222579
60,G22,29.8282183321736
61,H1,22.8999498679885
62,H2,21.7537920311454
63,H3,25.0503590984388
64,H4,23.1808070639422
65,H5,22.7620165561464
66,H6,23.9420424890702
67,H7,23.6391861897918
68,H8,24.0575069153616
69,H9,24.1133539169027
70,H10,24.0515444131777
71,H11,28.5359377636079
72,H12,25.2017183334095
73,H13,22.7444948991818
74,H14,24.7614440346908
75,H15,26.1011351182876
76,H16,24.9481515752119
77,H17,24.7635913672483
78,H18,25.8410411034952
79,H19,27.231883627588
80,H20,28.2006173210899
81,H21,26.7236081279236
82,I1,15.5287705639253
83,I2,20.2317383630776
84,I3,22.0060087865436
85,I4,21.7771169953967
86,I5,20.9194921944278
87,I6,20.8368015352322
88,I7,22.5960320370465
89,I8,21.6851534917765
90,I9,20.3505540547816
91,I10,23.4457015753737
92,I11,22.2993322666108
93,I12,22.2008270881878
94,I13,24.4696204599011
95,I14,21.0394013649044
96,I15,21.5875328532083
97,I16,22.9940702912942
98,I17,23.4259466197701
99,I18,22.6184232288512
100,I19,23.2866203424798
101,I20,23.1353230387395
102,I21,25.0021698879275
103,I22,26.055305769455
104,I23,26.987960795101
105,I24,29.3078031619298
106,I25,31.2764929604359
107,J1,21.8303374596471
108,J2,20.6112202857588
109,J3,19.4251979939304
110,J4,21.0810454117296
111,J5,20.6869493819988
112,J6,22.2755049707248
113,J7,22.0445239181636
114,J8,20.9840146941235
115,J9,21.0201588024889
116,J10,19.8239913618644
117,J11,19.4006986651029
118,J12,19.4204737384835
119,J13,19.2102373936047
120,J14,19.3696332250627
121,J15,19.532516694887
122,J16,19.4880861938212
123,J17,19.3650379868571
124,J18,19.79947113312
125,J19,21.3300341329534
126,J20,21.8044231482704
127,J21,19.2378321208096
128,J22,19.3318016126131
129,J23,22.5291557622168
130,J24,20.7907106406538
131,J25,20.0198686747543
132,J26,22.2337439910678
133,J27,25.1879060269086
134,J28,27.2909993682717
135,J29,25.2551034250139
136,J30,25.3910785836601
137,K1,19.3004575998016
138,K2,19.4437008808079
139,K3,20.4258397742041
140,K4,20.8868492289055
141,K5,19.6116679001046
142,K6,20.4832531445916
143,K7,22.8181741895306
144,K8,19.0709472893907
145,K9,21.5291943735623
146,K10,21.3829484455564
147,K11,21.1900178787385
148,K12,21.6941758981469
149,K13,22.5443124665408
150,K14,20.9601632829192
151,K15,20.9811652389038
152,K16,22.681721280234
153,K17,21.9427002270257
154,K18,20.1784817762687
155,K19,24.5141052948445
156,K20,26.0065788120977
157,K21,28.7626489263933
