Timestamp,Experiment,Model,Dataset,Pearson_r,RMSE,R2,RPIQ,MAE,Notes,最优参数,最优验证RMSE,最优trial编号,最优迭代轮数,CV 最优参数:,CV 最优 RMSE:
2026-01-22 00:05:19,GLU,04-XGBoost-TS&RGB-Preprocessing,Test,0.88539517,1.7021745443344116,0.7820271253585815,2.888371,1.1593323,XGBoost + 透射光谱&RGB + SG_2 预处理,0,0.0,0.0,0.0,,
2026-01-22 00:22:17,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Training,0.9984596,8.949267387390137,0.99605393409729,12.040598,4.658909,XGBoost + 透射光谱&RGB + Raw 预处理,"{'learning_rate': 0.02237668958408926, 'max_depth': 5, 'min_child_weight': 1.947161531829947, 'subsample': 0.9355013682269224, 'colsample_bytree': 0.5922898050073824, 'reg_lambda': 0.4527425764416174, 'reg_alpha': 2.3859365510460533, 'gamma': 0.6033137160226514}",14.667421340942385,90.0,202.0,,
2026-01-22 00:22:17,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Validation,0.99218696,14.667421340942385,0.983327865600586,3.2243786,10.123106,XGBoost + 透射光谱&RGB + Raw 预处理,0,0.0,0.0,0.0,,
2026-01-22 00:22:17,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Test,0.94511,53.558204650878906,0.8558739423751831,0.890377,31.68342,XGBoost + 透射光谱&RGB + Raw 预处理,0,0.0,0.0,0.0,,
2026-01-22 00:36:55,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Training,0.9884536,25.85211753845215,0.9670707583427428,4.1681123,9.258105,XGBoost + 透射光谱&RGB + Detrend 预处理,"{'learning_rate': 0.02047656926794542, 'max_depth': 6, 'min_child_weight': 2.475824889948136, 'subsample': 0.8309878512328759, 'colsample_bytree': 0.42427803019446814, 'reg_lambda': 7.839423022788874, 'reg_alpha': 0.5524524140762074, 'gamma': 2.2939068852267805}",16.762088775634766,79.0,282.0,,
2026-01-22 00:36:55,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Validation,0.99052674,16.762088775634766,0.9782258868217468,2.8214455,13.010419,XGBoost + 透射光谱&RGB + Detrend 预处理,0,0.0,0.0,0.0,,
2026-01-22 00:36:55,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Test,0.98044705,30.66814422607422,0.9527430534362792,1.5549357,22.46227,XGBoost + 透射光谱&RGB + Detrend 预处理,0,0.0,0.0,0.0,,
2026-01-22 00:47:32,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Training,0.9817636,31.878063201904297,0.9499304890632628,3.3802094,9.773085,XGBoost + 透射光谱&RGB + SNV 预处理,"{'learning_rate': 0.05440100300167652, 'max_depth': 8, 'min_child_weight': 1.6367767839027316, 'subsample': 0.8140819962050112, 'colsample_bytree': 0.8898072222944619, 'reg_lambda': 47.56160423263719, 'reg_alpha': 0.23868182327593654, 'gamma': 0.13718799566698509}",21.73746109008789,94.0,281.0,,
2026-01-22 00:47:32,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Validation,0.9829467,21.73746109008789,0.9633814096450806,2.1756597,15.14113,XGBoost + 透射光谱&RGB + SNV 预处理,0,0.0,0.0,0.0,,
2026-01-22 00:47:32,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Test,0.9699483,36.19770431518555,0.93416565656662,1.3174038,23.305561,XGBoost + 透射光谱&RGB + SNV 预处理,0,0.0,0.0,0.0,,
2026-01-22 01:19:24,5-HMF,04-XGBoost-TS&RGB-Preprocessing,Training,0.9779288,33.8903923034668,0.9434095621109008,3.1795008,12.16408,XGBoost + 透射光谱&RGB + MSC 预处理,"{'learning_rate': 0.004670459215920272, 'max_depth': 3, 'min_child_weight': 1.9588359527066062, 'subsample': 0.5898021568358647, 'colsample_bytree': 0.6923556996140242, 'reg_lambda': 27.0445299101233, 'reg_alpha': 0.003942795786014161, 'gamma': 0.3976417364909479}",22.156200408935547,75.0,2934.0,,
